date_application	top_liste	prix_fht	prix_ttc	top_sur_facture	type_marge	code_marge	marge_ttc	date_source_doc	type_source_doc	code_ucd
2014-01-23	2	500	510.5				0	2014-01-22	JO	9394905
2017-07-01	1	1296	1323.22	N	0	3	22	2017-06-13	JO	9394940
2017-07-01	2	1296	1323.22				0	2017-06-13	JO	9394940
2014-01-24	1	1440	1470.24	N	0	3	22	2014-01-23	JO	9394940
2014-01-23	2	1440	1470.24				0	2014-01-22	JO	9394940
2017-07-01	1	648	661.61	N	0	3	22	2017-06-13	JO	9394957
2017-07-01	2	648	661.61				0	2017-06-13	JO	9394957
2014-01-24	1	720	735.12	N	0	3	22	2014-01-23	JO	9394957
2014-01-23	2	720	735.12				0	2014-01-22	JO	9394957
2016-01-01	2	289.221	295.29				0	2015-10-30	JO	9394992
2016-01-01	2	578.442	590.59				0	2015-10-30	JO	9395000
2020-01-01	2	2575.08	2629.16				0	2019-12-17	JO	9395106
2013-12-14	2	2861.2	2921.29				0	2013-12-13	JO	9395106
2018-03-01	1	1584.6	1617.88	N	0	3	22	2018-02-20	JO	9395112
2018-03-01	2	1584.6	1617.88				0	2018-02-20	JO	9395112
2014-01-30	1	1668	1703.03	N	0	3	22	2014-01-29	JO	9395112
2014-01-23	2	1668	1703.03				0	2014-01-22	JO	9395112
2014-11-01	1	76.79	78.4	N	0	3	22	2014-10-30	JO	9395388
2019-01-01	1	2477.52	2529.55	N	0	3	22	2018-04-13	JO	9395678
2019-01-01	2	2477.52	2529.55				0	2018-04-13	JO	9395678
2014-11-29	1	2678.4	2734.65	N	0	3	22	2014-11-28	JO	9395678
2014-10-23	2	2678.4	2734.65				0	2014-11-18	JO	9395678
2019-01-01	1	619.38	632.39	N	0	3	22	2018-04-13	JO	9395684
2019-01-01	2	619.38	632.39				0	2018-04-13	JO	9395684
2014-11-29	1	669.6	683.66	N	0	3	22	2014-11-28	JO	9395684
2014-10-23	2	669.6	683.66				0	2014-11-18	JO	9395684
2019-01-01	1	1238.76	1264.77	N	0	3	22	2018-04-13	JO	9395690
2019-01-01	2	1238.76	1264.77				0	2018-04-13	JO	9395690
2014-11-29	1	1339.2	1367.32	N	0	3	22	2014-11-28	JO	9395690
2014-10-23	2	1339.2	1367.32				0	2014-11-18	JO	9395690
2020-01-01	1	364.5	372.15	N	0	3	22	2019-12-17	JO	9395796
2016-12-01	1	405	413.51	N	0	3	22	2016-11-29	JO	9395796
2020-01-01	1	364.5	372.15	N	0	3	22	2019-12-17	JO	9395804
2016-12-01	1	405	413.51	N	0	3	22	2016-11-29	JO	9395804
2020-01-01	1	364.5	372.15	N	0	3	22	2019-12-17	JO	9395810
2016-12-01	1	405	413.51	N	0	3	22	2016-11-29	JO	9395810
2020-01-01	1	364.5	372.15	N	0	3	22	2019-12-17	JO	9395827
2016-12-01	1	405	413.51	N	0	3	22	2016-11-29	JO	9395827
2016-03-03	2	775	791.28				0	2016-03-02	JO	9396011
2013-12-21	1	0	0	O	0	3	22	2013-12-20	JO	9396011
2013-10-26	1	0	0	O	0	3	22	2013-10-25	JO	9396235
2019-01-01	1	3.287	3.36	N	0	3	22	2018-11-28	JO	9396442
2016-07-01	1	6.185	6.31	N	0	3	22	2016-06-21	JO	9396442
2018-01-25	1	1.658	1.69	N	0	3	22	2018-01-24	JO	9397080
2016-10-01	1	1.936	1.98	N	0	3	22	2016-08-05	CNAMTS	9397080
2017-05-01	1	648	661.61	N	0	3	22	2017-03-30	JO	9397134
2017-05-01	2	648	661.61				0	2017-03-30	JO	9397134
2014-10-23	2	720	735.12				0	2014-10-28	JO	9397134
2014-09-27	1	720	735.12	N	0	3	22	2014-09-26	JO	9397134
2017-05-01	1	972	992.41	N	0	3	22	2017-03-30	JO	9397140
2017-05-01	2	972	992.41				0	2017-03-30	JO	9397140
2014-10-23	2	1080	1102.68				0	2014-10-28	JO	9397140
2014-09-27	1	1080	1102.68	N	0	3	22	2014-09-26	JO	9397140
2017-05-01	1	1296	1323.22	N	0	3	22	2017-03-30	JO	9397157
2017-05-01	2	1296	1323.22				0	2017-03-30	JO	9397157
2014-10-23	2	1440	1470.24				0	2014-10-28	JO	9397157
2014-09-27	1	1440	1470.24	N	0	3	22	2014-09-26	JO	9397157
2017-05-01	1	162	165.4	N	0	3	22	2017-03-30	JO	9397163
2017-05-01	2	162	165.4				0	2017-03-30	JO	9397163
2014-10-23	2	180	183.78				0	2014-10-28	JO	9397163
2014-09-27	1	180	183.78	N	0	3	22	2014-09-26	JO	9397163
2017-05-01	1	1944	1984.82	N	0	3	22	2017-03-30	JO	9397186
2017-05-01	2	1944	1984.82				0	2017-03-30	JO	9397186
2014-10-23	2	2160	2205.36				0	2014-10-28	JO	9397186
2014-09-27	1	2160	2205.36	N	0	3	22	2014-09-26	JO	9397186
2017-05-01	1	324	330.8	N	0	3	22	2017-03-30	JO	9397192
2017-05-01	2	324	330.8				0	2017-03-30	JO	9397192
2014-10-23	2	360	367.56				0	2014-10-28	JO	9397192
2014-09-27	1	360	367.56	N	0	3	22	2014-09-26	JO	9397192
2013-12-21	1	0	0	O	0	3	22	2013-12-20	JO	9397217
2016-01-07	1	5.81	5.93	N	0	3	22	2016-01-06	JO	9397223
2016-01-07	1	2.34	2.39	N	0	3	22	2016-01-06	JO	9397246
2016-01-07	1	3.06	3.12	N	0	3	22	2016-01-06	JO	9397252
2019-01-02	1	0.744	0.76	N	0	3	22	2018-12-05	JO	9397766
2014-06-12	1	0.896	0.91	N	0	3	22	2014-06-11	JO	9397766
2018-11-10	1	285.714	291.71	N	0	3	22	2018-11-10	JO	9398211
2017-04-01	1	341.667	348.84	N	0	3	22	2017-04-01	JO	9398211
2014-11-21	1	488.095	498.35	N	0	3	22	2014-11-20	JO	9398211
2020-01-01	2	203.37	207.64				0	2019-12-03	JO	9398352
2018-03-01	2	290.529	296.63				0	2018-02-20	JO	9398352
2016-09-01	2	382.275	390.3				0	2016-03-11	JO	9398352
2014-02-19	1	0	0	O	0	3	22	2014-02-18	JO	9398412
2014-02-19	1	0	0	O	0	3	22	2014-02-18	JO	9398429
2020-02-01	2	666.67	680.67				0	2019-12-19	JO	9398748
2018-02-01	2	720.05	735.17				0	2018-01-24	JO	9398748
2017-02-01	2	778.43	794.78				0	2017-01-27	JO	9398748
2014-07-23	2	828	845.39				0	2014-07-22	JO	9398748
2020-02-01	2	666.67	680.67				0	2019-12-19	JO	9398754
2018-02-01	2	720.05	735.17				0	2018-01-24	JO	9398754
2017-02-01	2	778.43	794.78				0	2017-01-27	JO	9398754
2014-07-23	2	828	845.39				0	2014-07-22	JO	9398754
2019-01-02	1	15.977	16.31	N	0	3	22	2018-12-18	JO	9398866
2014-11-29	1	17.588	17.96	N	0	3	22	2014-11-28	JO	9398866
2014-02-20	1	0	0	O	0	3	22	2014-02-19	JO	9399216
2014-04-24	1	0	0	O	0	3	22	2014-04-23	JO	9399334
2014-03-04	1	0	0	O	0	3	22	2014-05-27	CNAMTS	9399357
2014-03-04	1	0	0	O	0	3	22	2014-05-27	CNAMTS	9399363
2019-01-01	1	31.922	32.59	N	0	3	22	2018-11-28	JO	9399877
2015-04-16	2	37.555	38.34				0	2015-04-15	JO	9399877
2015-03-26	1	37.555	38.34	N	0	3	22	2015-03-25	JO	9399877
2019-01-01	1	37.067	37.85	N	0	3	22	2018-11-28	CNAMTS	9399883
2015-04-16	2	43.608	44.52				0	2015-04-15	JO	9399883
2015-03-26	1	43.608	44.52	N	0	3	22	2015-03-25	JO	9399883
2019-01-01	1	1304.388	1331.78	N	0	3	22	2018-12-26	JO	9400037
2019-01-01	2	1304.388	1331.78				0	2018-12-26	JO	9400037
2016-04-01	1	1373.04	1401.87	N	0	3	22	2016-01-27	JO	9400037
2016-04-01	2	1373.04	1401.87				0	2016-01-27	JO	9400037
2020-01-01	2	1726.118	1762.37				0	2019-12-17	JO	9400043
2014-07-31	2	1798.04	1835.8				0	2014-11-14	JO	9400043
2020-01-01	2	2761.786	2819.78				0	2019-12-17	JO	9400066
2014-07-31	2	2876.86	2937.27				0	2014-11-14	JO	9400066
2014-06-07	1	0	0	O	0	3	22	2014-06-06	JO	9400391
2015-01-15	1	28.333	28.93	N	0	3	22	2015-01-14	JO	9400540
2015-01-15	1	28.333	28.93	N	0	3	22	2015-01-14	JO	9400557
2015-01-15	1	28.333	28.93	N	0	3	22	2015-01-14	JO	9400563
2015-01-15	1	28.333	28.93	N	0	3	22	2015-01-14	JO	9400586
2015-01-15	1	28.333	28.93	N	0	3	22	2015-01-14	JO	9400592
2019-01-01	1	26.737	27.3	N	0	3	22	2018-12-14	JO	9400617
2018-08-01	1	29.593	30.21	N	0	3	22	2018-07-18	JO	9400617
2015-05-14	1	30.508	31.15	N	0	3	22	2015-05-13	JO	9400617
2016-11-01	1	186.25	190.16	N	0	3	22	2016-10-28	JO	9401108
2014-08-30	1	0	0	O	0	3	22	2014-08-29	JO	9401344
2016-12-01	1	171	174.59	N	0	3	22	2016-11-25	JO	9401350
2016-12-01	1	42.75	43.65	N	0	3	22	2016-11-25	JO	9401367
2019-01-01	2	1337.875	1365.97				0	2018-11-15	JO	9402059
2017-07-01	2	1529	1561.11				0	2017-06-23	JO	9402059
2017-04-01	2	1760	1796.96				0	2017-03-15	JO	9402059
2017-01-11	2	1990	2031.79				0	2017-01-10	JO	9402059
2014-07-09	1	0	0	O	0	3	22	2014-07-08	JO	9402125
2014-07-09	1	0	0	O	0	3	22	2014-07-08	JO	9402131
2014-07-29	1	0	0	O	0	3	22	2014-07-28	CNAMTS	9402243
2020-01-01	2	203.37	207.64				0	2019-11-21	JO	9402303
2018-03-01	2	290.529	296.63				0	2018-02-20	JO	9402303
2016-09-01	2	382.275	390.3				0	2016-02-10	JO	9402303
2014-07-24	1	0	0	O	0	3	22	2014-07-23	JO	9402757
2014-07-24	1	0	0	O	0	3	22	2014-07-23	JO	9402763
2014-07-24	1	0	0	O	0	3	22	2014-07-23	JO	9402786
2014-09-23	1	0	0	O	0	3	22	2014-09-18	CNAMTS	9402823
2017-04-01	1	204.91	209.21	N	0	3	22	2017-03-17	JO	9402846
2015-05-22	1	303.571	309.95	N	0	3	22	2015-05-21	JO	9402846
2017-04-01	1	204.91	209.21	N	0	3	22	2017-03-17	JO	9402852
2015-05-22	1	303.571	309.95	N	0	3	22	2015-05-21	JO	9402852
2014-08-20	1	0	0	O	0	3	22	2014-08-19	JO	9403082
2016-07-21	1	2.858	2.92	N	0	3	22	2016-07-20	JO	9403107
2014-10-21	1	0	0	O	0	3	22	2014-10-22	CNAMTS	9403478
2014-10-21	1	0	0	O	0	3	22	2014-10-22	CNAMTS	9403484
2014-11-22	1	0	0	O	0	3	22	2014-11-24	CNAMTS	9403490
2016-02-24	1	477	487.02	N	0	3	22	2016-02-23	JO	9403509
2016-02-24	1	795	811.7	N	0	3	22	2016-02-23	JO	9403515
2019-01-01	2	172.5	176.12				0	2018-05-31	JO	9403521
2016-03-31	2	258.75	264.18				0	2016-03-30	JO	9403521
2015-10-08	2	208.5	212.88				0	2015-10-07	JO	9403627
2015-05-14	1	208.5	212.88	N	0	3	22	2015-05-13	JO	9403627
2015-10-08	2	41.7	42.58				0	2015-10-07	JO	9403633
2015-05-14	1	41.7	42.58	N	0	3	22	2015-05-13	JO	9403633
2015-10-08	2	417	425.76				0	2015-10-07	JO	9403656
2015-05-14	1	417	425.76	N	0	3	22	2015-05-13	JO	9403656
2015-10-08	2	104.25	106.44				0	2015-10-07	JO	9403662
2015-05-14	1	104.25	106.44	N	0	3	22	2015-05-13	JO	9403662
2015-02-04	1	360	367.56	N	0	3	22	2015-02-03	JO	9403679
2014-11-19	2	360	367.56				0	2015-01-15	JO	9403679
2015-02-04	1	45	45.95	N	0	3	22	2015-02-03	JO	9403685
2014-11-19	2	45	45.95				0	2015-01-15	JO	9403685
2019-01-01	2	1488.555	1519.81				0	2018-12-26	JO	9403691
2017-01-01	2	1566.9	1599.8				0	2016-01-27	JO	9403691
2014-10-22	1	0	0	O	0	3	22	2014-10-21	JO	9403946
2019-01-01	1	3.287	3.36	N	0	3	22	2018-12-14	JO	9404331
2016-11-10	1	6.185	6.31	N	0	3	22	2016-11-09	JO	9404331
2020-01-02	1	184.287	188.16	N	0	3	22	2019-09-10	JO	9404377
2020-01-02	2	184.288	188.16				0	2019-09-03	JO	9404377
2019-09-11	1	199.85	204.05	N	0	3	22	2019-09-10	JO	9404377
2019-07-08	2	199.895	204.09				0	2019-07-04	JO	9404377
2017-01-02	2	204.6	208.9				0	2016-12-06	JO	9404377
2015-02-04	1	90	91.89	N	0	3	22	2015-02-03	JO	9404549
2014-11-19	2	90	91.89				0	2015-01-15	JO	9404549
2015-02-04	1	180	183.78	N	0	3	22	2015-02-03	JO	9404555
2014-11-19	2	180	183.78				0	2015-01-15	JO	9404555
2015-03-26	1	13.333	13.61	N	0	3	22	2015-03-25	JO	9404615
2015-04-09	1	0	0	O	0	3	22	2015-04-21	CNAMTS	9404621
2015-04-09	1	0	0	O	0	3	22	2015-04-21	CNAMTS	9404638
2017-03-02	1	1.29	1.32	N	0	4	0	2018-02-03	CNAMTS	9404905
2015-08-08	2	500	510.5				0	2015-08-07	JO	9404940
2015-09-17	1	646.214	659.78	N	0	3	22	2015-09-16	JO	9405023
2018-11-10	1	428.572	437.57	N	0	3	22	2018-11-10	JO	9405081
2017-04-01	1	513.009	523.78	N	0	3	22	2017-04-01	JO	9405081
2015-06-18	1	547.619	559.12	N	0	3	22	2015-06-17	JO	9405081
2015-02-20	1	0	0	O	0	3	22	2015-04-02	CNAMTS	9405135
2015-02-20	1	0	0	O	0	3	22	2015-04-02	CNAMTS	9405141
2015-02-20	1	0	0	O	0	3	22	2015-04-02	CNAMTS	9405158
2020-01-01	1	295.387	301.59	N	0	3	22	2019-12-17	JO	9405566
2016-11-10	1	337.2	344.28	N	0	3	22	2016-11-09	JO	9405566
2020-01-01	1	113.951	116.34	N	0	3	22	2019-12-17	JO	9405678
2018-03-01	1	126.612	129.27	N	0	3	22	2018-02-20	JO	9405678
2017-03-09	1	140.68	143.63	N	0	3	22	2017-03-08	JO	9405678
2015-08-19	1	148.084	151.19	N	0	3	22	2015-08-18	JO	9405678
2015-03-10	1	0	0	O	0	3	22	2015-04-02	CNAMTS	9405684
2016-04-01	1	16.032	16.37	N	0	3	22	2016-03-15	JO	9405709
2016-04-01	2	16.032	16.37				0	2016-03-15	JO	9405709
2017-02-01	1	13.679	13.97	N	0	3	22	2017-01-31	JO	9405744
2015-08-29	1	20.25	20.68	N	0	3	22	2015-08-28	JO	9405744
2017-02-01	1	157.333	160.64	N	0	3	22	2017-01-31	JO	9405750
2015-08-29	1	232.82	237.71	N	0	3	22	2015-08-28	JO	9405750
2015-03-25	2	1995	2036.9				0	2015-09-10	JO	9406206
2015-03-25	2	1995	2036.9				0	2015-09-10	JO	9406212
2017-07-01	1	648	661.61	N	0	3	22	2017-06-13	JO	9406229
2017-07-01	2	648	661.61				0	2017-06-13	JO	9406229
2015-09-23	1	720	735.12	N	0	3	22	2015-09-22	JO	9406229
2015-09-23	2	720	735.12				0	2015-09-22	JO	9406229
2017-07-01	1	972	992.41	N	0	3	22	2017-06-13	JO	9406235
2017-07-01	2	972	992.41				0	2017-06-13	JO	9406235
2015-09-23	1	1080	1102.68	N	0	3	22	2015-09-22	JO	9406235
2015-09-23	2	1080	1102.68				0	2015-09-22	JO	9406235
2017-07-01	1	1296	1323.22	N	0	3	22	2017-06-13	JO	9406241
2017-07-01	2	1296	1323.22				0	2017-06-13	JO	9406241
2015-09-23	1	1440	1470.24	N	0	3	22	2015-09-22	JO	9406241
2015-09-23	2	1440	1470.24				0	2015-09-22	JO	9406241
2017-07-01	1	162	165.4	N	0	3	22	2017-06-13	JO	9406258
2017-07-01	2	162	165.4				0	2017-06-13	JO	9406258
2015-09-23	1	180	183.78	N	0	3	22	2015-09-22	JO	9406258
2015-09-23	2	180	183.78				0	2015-09-22	JO	9406258
2017-07-01	1	1944	1984.82	N	0	3	22	2017-06-13	JO	9406264
2017-07-01	2	1944	1984.82				0	2017-06-13	JO	9406264
2015-09-23	1	2160	2205.36	N	0	3	22	2015-09-22	JO	9406264
2015-09-23	2	2160	2205.36				0	2015-09-22	JO	9406264
2017-07-01	1	324	330.8	N	0	3	22	2017-06-13	JO	9406270
2017-07-01	2	324	330.8				0	2017-06-13	JO	9406270
2015-09-23	1	360	367.56	N	0	3	22	2015-09-22	JO	9406270
2015-09-23	2	360	367.56				0	2015-09-22	JO	9406270
2020-01-01	1	1.458	1.49	N	0	3	22	2019-11-06	JO	9406413
2016-02-24	1	2.975	3.04	N	0	3	22	2016-02-23	JO	9406413
2020-01-01	1	2.916	2.98	N	0	3	22	2019-11-06	JO	9406436
2016-02-24	1	5.95	6.07	N	0	3	22	2016-02-23	JO	9406436
2015-04-16	1	0	0	O	0	3	22	2015-04-21	CNAMTS	9406614
2015-04-16	1	0	0	O	0	3	22	2015-04-21	CNAMTS	9406620
2019-01-01	2	2892.654	2953.4				0	2018-10-09	JO	9406761
2015-12-25	2	3214.06	3281.56				0	2015-12-24	JO	9406761
2015-10-07	1	0	0	O	0	3	22	2015-10-06	JO	9407312
2015-10-07	1	0	0	O	0	3	22	2015-10-06	JO	9407329
2016-12-02	1	450	459.45	N	0	3	22	2016-12-01	JO	9407370
2016-10-26	2	450	459.45				0	2016-10-28	JO	9407370
2016-12-02	1	900	918.9	N	0	3	22	2016-12-01	JO	9407387
2016-10-26	2	900	918.9				0	2016-10-28	JO	9407387
2016-12-02	1	112.5	114.86	N	0	3	22	2016-12-01	JO	9407393
2016-10-26	2	112.5	114.86				0	2016-10-28	JO	9407393
2016-12-02	1	1350	1378.35	N	0	3	22	2016-12-01	JO	9407401
2016-10-26	2	1350	1378.35				0	2016-10-28	JO	9407401
2016-12-02	1	225	229.73	N	0	3	22	2016-12-01	JO	9407418
2016-10-26	2	225	229.73				0	2016-10-28	JO	9407418
2017-04-01	1	648	661.61	N	0	3	22	2017-03-30	JO	9407424
2017-04-01	2	648	661.61				0	2017-03-30	JO	9407424
2016-04-16	1	720	735.12	N	0	3	22	2016-04-15	JO	9407424
2016-03-18	2	720	735.12				0	2016-03-17	JO	9407424
2017-04-01	1	1296	1323.22	N	0	3	22	2017-03-30	JO	9407430
2017-04-01	2	1296	1323.22				0	2017-03-30	JO	9407430
2016-04-16	1	1440	1470.24	N	0	3	22	2016-04-15	JO	9407430
2016-03-18	2	1440	1470.24				0	2016-03-17	JO	9407430
2017-04-01	1	162	165.4	N	0	3	22	2017-03-30	JO	9407447
2017-04-01	2	162	165.4				0	2017-03-30	JO	9407447
2016-04-16	1	180	183.78	N	0	3	22	2016-04-15	JO	9407447
2016-03-18	2	180	183.78				0	2016-03-17	JO	9407447
2017-04-01	1	324	330.8	N	0	3	22	2017-03-30	JO	9407453
2017-04-01	2	324	330.8				0	2017-03-30	JO	9407453
2016-04-16	1	360	367.56	N	0	3	22	2016-04-15	JO	9407453
2016-03-18	2	360	367.56				0	2016-03-17	JO	9407453
2017-04-01	1	1944	1984.82	N	0	3	22	2017-03-30	JO	9407619
2017-04-01	2	1944	1984.82				0	2017-03-30	JO	9407619
2016-04-16	1	2160	2205.36	N	0	3	22	2016-04-15	JO	9407619
2016-03-18	2	2160	2205.36				0	2016-03-17	JO	9407619
2016-03-03	1	0	0	O	0	3	22	2016-03-02	JO	9407648
2015-12-30	1	0	0	O	0	3	22	2015-12-29	JO	9407654
2015-12-30	1	0	0	O	0	3	22	2015-12-29	JO	9407660
2015-12-30	1	0	0	O	0	3	22	2015-12-29	JO	9407677
2017-12-30	1	6.333	6.47	N	0	3	22	2017-12-30	JO	9407772
2017-12-30	1	18.8	19.19	N	0	3	22	2017-12-30	JO	9407789
2015-06-02	1	0	0	O	0	3	22	2015-06-12	CNAMTS	9407803
2019-03-01	1	22.367	22.84	N	0	3	22	2019-02-15	JO	9407826
2019-01-02	1	23.544	24.04	N	0	3	22	2018-12-18	JO	9407826
2015-07-01	1	27.425	28	N	0	3	22	2015-06-30	JO	9407826
2018-03-02	1	165.45	168.92	N	0	3	22	2018-03-01	CNAMTS	9408197
2018-03-02	1	165.45	168.92	N	0	3	22	2018-03-01	CNAMTS	9408205
2019-08-07	2	20175	20598.68				0	2019-08-06	JO	9408211
2017-12-27	1	0	0	O	0	3	22	2017-12-26	JO	9408211
2020-01-01	1	139.288	142.21	N	0	3	22	2019-12-17	JO	9408292
2018-03-01	1	154.764	158.01	N	0	3	22	2018-02-20	JO	9408292
2017-11-04	1	171.96	175.57	N	0	3	22	2017-11-03	JO	9408292
2020-01-01	1	122.855	125.43	N	0	3	22	2019-12-17	JO	9408300
2018-03-01	1	136.506	139.37	N	0	3	22	2018-02-20	JO	9408300
2017-11-04	1	151.673	154.86	N	0	3	22	2017-11-03	JO	9408300
2015-09-22	1	0	0	O	0	3	22	2016-04-08	CNAMTS	9408866
2015-09-22	1	0	0	O	0	3	22	2016-04-08	CNAMTS	9408872
2020-01-01	1	4.373	4.46	N	0	3	22	2019-11-06	JO	9408949
2016-02-24	1	8.925	9.11	N	0	3	22	2016-02-23	JO	9408949
2017-04-14	1	118.23	120.71	N	0	3	22	2017-04-13	JO	9408961
2017-01-11	2	118.23	120.71				0	2017-01-10	JO	9408961
2016-02-19	1	0	0	O	0	3	22	2016-04-08	CNAMTS	9408961
